title,author,condition,price
Pennycooks in Paradise,by Nora Kent,Rare Books,£4.49
The Story of Bath,by J. C. Trewin,Rare Books,£3.89
The Time of Secrets,by Maurice Pagnol,Rare Books,£8.69
Under The Sea,by Gardner Soule,Rare Books,£9.69
The Wanganui River,by Charlotte Eliot Warburton,Rare Books,£15.79
Flight Five Africa,by David Scott Daniell,Rare Books,£3.89
Second-Best Bed,by Fenton Bresler,Rare Books,£8.39
Aaron's Rod,by D H Lawrence,Rare Books,£4.49
Backstage with Joe,by Jack Aistrop,Rare Books,£4.59
The Crocodile Trembles,by John Deane Potter,Rare Books,£5.79
Master of Blandeston Hall,by Philippa Wiat,Rare Books,£6.69
Projects and Their Place in Education,by Jean M.A. Armstrong,Rare Books,£6.89
"The Hanoverians, 1714-1815",by V. H. H. Green,Rare Books,£6.39
Bewitched by Burma,by Anne Carter,Rare Books,£4.59
The Print Petticoat,by Lucilla Andrews,Rare Books,£9.79
Second Commander Book For Boys,by Eric Leyland (Ed.),Rare Books,£5.59
The Practical Testing of Dynamos and Motors,by Charles F Smith,Rare Books,£5.59
Pvc Technology,by W. S Penn,Rare Books,£9.89
Last Resort,by Sam Maxfield,Rare Books,£4.49
Fifty Masterpieces of Sculpture,by Unstated,Rare Books,£3.89
Rejuvenation: The History of an Idea,"by Eric, J. Trimmer",Rare Books,£5.19
A Bible Handbook,by C.A. Alington,Rare Books,£4.39
High Pressure Methods in Solid State Research,by C . C Bradley,Rare Books,£8.49
Wisdom Literature (Study in Theology),by James Wood,Rare Books,£5.69
A General and Rational Grammar 1753,by Unstated,Rare Books,£6.39
The George Walter Vincent and Belle Townsley Smith Collection of Islamic Rugs,by J. V. McMullan & D. O. Reichert,Rare Books,£4.49
Drakesbill,by Miriam Blanton Huber Et Al,Rare Books,£4.69
The Widow in White,by F. A. Chittenden,Rare Books,£15.19
All Kinds of People: Representative Fiction from the American Catholic Press,by R.Hughes,Rare Books,£10.29
Prose and Poetry,by Hein,Rare Books,£6.59
The British Journal Photographic Almanac 1959,by A.Dalladay (Edt.),Rare Books,£4.49
More Great Travel Stories,by Elizabeth D'oyley (ed),Rare Books,£5.09
Freedom is the Man,by Philip Rush,Rare Books,£5.09
The Dingo Boys or The Squatters of Wallaby Range,by George Manville Fenn,Rare Books,£5.09
Intelligence and Intelligence Tests,by R. Knight,Rare Books,£5.09
Geometrical Conics,by Rev. John J. Milne and R. F. Davis,Rare Books,£14.69
Breviate of Parliamentary Papers 1917-1939,by P. Ford and G. Ford,Rare Books,£6.29
Practical Photo-Micrography,by J. Edwin Barnard,Rare Books,£8.39
Medical Climatology of England and Wales,by Edgar Hawkins,Rare Books,£13.39
Planned Unit Development - New Communities American Style,by Robert W. Burchell,Rare Books,£6.09
The Petrified Forest,by Robert Emmet Sherwood,Rare Books,£14.39
The Biology of Higher Cryptogams,by William T. Doyle,Rare Books,£4.59
Some Aspects of Medical Geography,by Laurence Dudley Stamp,Rare Books,£7.19
Game Shooting from Scratch,by John King,Rare Books,£5.59
All About Cookery,by Mrs.Beeton,Rare Books,£11.99
A Village In A Valley,by Beverley Nichols,Rare Books,£9.89
Precious Bane,by Mary Webb,Rare Books,£20.99
A History of the Crusades 1: The First Crusade,by Steven Runciman,Rare Books,£7.99
Once in Royal David's City,by unstated,Rare Books,£20.39
Hornblower Goes to Sea,by C.S. Forester,Rare Books,£7.39
A History Of The Crusades Volume 2,by Steven Runciman,Rare Books,£7.99
Pride And Prejudice: Everyman's Library: No. 22,by Jane Austen,Rare Books,£11.99
Philosophy of Art,by Virgil C. Aldrich,Rare Books,£8.59
Wood Street Group,by Mabel Esther Allan,Rare Books,£9.39
Poirot Investigates,by Agatha Christie,Rare Books,£13.59
The Complete Poems Of Robert Frost,by Robert Frost,Rare Books,£15.29
Intentions and Other Writings,by Oscar Wilde,Rare Books,£9.39
The Christian Year: Thoughts in Verse for the Sundays and Holydays Throughout the Year,by John Keble,Rare Books,£31.89
Narrow Gauge Railways of Ireland,by H.Fayle,Rare Books,£15.99
The Age of Reason,by Jean-Paul Sartre,Rare Books,£6.99
Letters from the Underworld - The Gentle Maiden - The Landlady,by Fyodor Dostoevsky,Rare Books,£13.19
The Good Earth,by Pearl S. Buck,Rare Books,£7.99
The Noblest Frailty,by Michael Sadleir,Rare Books,£10.99
Father Adderley,by T.P. Stevens,Rare Books,£11.39
The Age of Reason,by Jean-Paul Sartre,Rare Books,£6.99
English Journey,by J.B.Priestley,Rare Books,£11.99
The Poacher's Handbook: For The Man With The Hare-pocket And The Boy With The Snare,by Ian Niall,Rare Books,£17.39
Slimtail's Friends,by Mary Chell,Rare Books,£14.39
Melchet,by Hugh Quigley,Rare Books,£11.39
Songs From The Slums,by Toyohiko Kagawa,Rare Books,£34.99
The Conquest Of New Spain,by Bernal Diaz,Rare Books,£7.19
Dragonfly Summer,by Penelope Farmer,Rare Books,£7.49
The Grove Of Eagles,by Winston Graham,Rare Books,£6.99
The Water Beetle,by Nancy Mitford,Rare Books,£11.39
"Brakspear's Brewery, Henley on Thames, 1779-1979",by Francis Sheppard,Rare Books,£12.39
Revolt in the Desert,by T.E.Lawrence,Rare Books,£11.99
A Dog For Richard,by Essex Hope,Rare Books,£11.39
North and South,by Elizabeth Gaskell,Rare Books,£47.99
Cooking: The Quintessential Art,"by Herve This, Pierre Gagnaire",Rare Books,£17.99
The Odyssey,by Homer,Rare Books,£7.99
Organic Chemistry,by P.J. Durrant,Rare Books,£11.99
Timing is Everything: A Life Backstage at the Opera,by Oxenbould,Rare Books,£28.99
The Vanishing Indian,by Zane Grey,Rare Books,£11.99
Slimtail's Triplets,by Mary Chell,Rare Books,£24.99
Radiation New World Cookery Book: A Selection of Proved Recipes for Use with Regulo New World Gas Cookers,by Anon,Rare Books,£12.99
Between the Acts,by Virginia Woolf,Rare Books,£11.99
The Wheels of My Life: The Memoirs of a Dartmoor Horseman,by Johnny Arden,Rare Books,£9.39
Tide of Terror,by Hugh Lamb,Rare Books,£53.49
Everybody's Book Of Fate And Fortune,by Edward Lyndoe,Rare Books,£41.39
"Bees, Wasps, Ants and Allied Insects of the British Isles (Wayside and Woodland Series)",by Edward Step,Rare Books,£19.49
Prayers For A Silence,by Unstated,Rare Books,£11.39
Roman Society In The Last Century of the Western Empire,by Samuel Dill,Rare Books,£30.99
On Collecting,by Lord Eccles,Rare Books,£22.49
Women of Asia,by Josef Breitenbach,Rare Books,£14.79
Art and the Intellect,by Harold Taylor,Rare Books,£6.39
Yugoslavia,by Phyllis Auty,Rare Books,£11.89
Grimms' Fairy Tales,by Brothers Grimm,Rare Books,£17.19
Stories from Hans Andersen,by W. Angeldorff (Trans.),Rare Books,£60.99
The Bell,by Iris Murdoch,Rare Books,£15.29
Leaves from the Life of a Country Doctor,by Clement Bryce Gunn,Rare Books,£12.49
Look Back and Laugh,by A.P.Herbert,Rare Books,£11.99
The Sea Around Us,by Rachel Carson,Rare Books,£17.69
Degas (Art and Colour series),by Georges Charensol,Rare Books,£24.09
Jane Eyre,by Charlotte Bronte,Rare Books,£9.99
"Weary, Bleary, and Fortywinks",by Nina Brownlow,Rare Books,£8.69
A Husky in the House,by Sally Carrighar,Rare Books,£12.99
The Challenge Book of Girl Guide Stories,by Robert Moss,Rare Books,£14.19
This is the Faith,by Francis J.Ripley,Rare Books,£28.99
Florida Marine Shells,by C.N Vilas,Rare Books,£15.99
More Nineteenth Century Studies,by Basil Willey,Rare Books,£12.29
The Tenant of Wildfell Hall & Agnes Grey,by Anne Bronte,Rare Books,£10.89
Factor Analysis as a Statistical Method,by D.N.Lawley,Rare Books,£22.39
Selected Poems,by James Elroy Flecker,Rare Books,£8.89
A Course of Pure Mathematics,by G. H. Hardy,Rare Books,£21.99
Dogs: An Illustrated Handbook,by Kitty Ritson,Rare Books,£26.99
Golf Is My Game,by Bobby Jones,Rare Books,£12.09
Pleasure with Paper,by A. Van Breda,Rare Books,£16.99
I Shall Not Hear the Nightingale,by Khushwant Singh,Rare Books,£12.99
Travels with Charley,by John Steinbeck,Rare Books,£20.79
Suffolk and Norfolk,by M. R. James,Rare Books,£20.99
Down Come The Houses,by Marjorie A. Sindall,Rare Books,£14.39
Journal of Katherine Mansfield,by J. Middleton Murry,Rare Books,£11.99
Satan in Goray,by Isaac Bashevis Singer,Rare Books,£33.99
Faces That Won't Sit Still,by Jean Reasoner Plunket,Rare Books,£44.39
Little Women,by Louisa M. Alcott,Rare Books,£11.99
The Nun's Story,by Kathryn Hulme,Rare Books,£20.99
The Lyrical Ballads 1798-1805,by Wordsworth & Coleridge,Rare Books,£11.99
Co-Directors,by Una L.Silberrad,Rare Books,£16.99
The Complete Golfer,by Harry Vardon,Rare Books,£15.49
"Shropshire, County of the Western Hills",by Arthur Mee,Rare Books,£20.99
The Lyndwood Affair,by Una L.Silberrad,Rare Books,£9.99
Green Rushes,by Maurice Walsh,Rare Books,£39.49
Puffin Cove,by Marjorie A.Sindall,Rare Books,£21.99
The Ragamuffin Mystery,by Enid Blyton,Rare Books,£13.99
Yugoslavia (Fodor's Modern Guides),by Eugene Fodor,Rare Books,£9.99
So Disdained,by Nevil Shute,Rare Books,£11.99
South African Fish And Fishing,by Unstated,Rare Books,£15.39
The Wines of Italy,by Cyril Ray,Rare Books,£14.09
Queen in Waiting,by Jean Plaidy,Rare Books,£9.99
The Poems of Alice Meynell,by Alice Meynell,Rare Books,£15.39
The Isle of Wight (Red Guide),by Reginald J.W. Hammond (ed.),Rare Books,£5.79
"Chambers's Biographical Dictionary, The Great of all Nations and all Times",by W.M. and J.L. Geddie (ed.),Rare Books,£6.79
A Book of Scotland,by G F Maine,Rare Books,£6.09
The Field-Club Flora of The Lothians,by Isa H. Martin,Rare Books,£6.09
Problems in The Theory of Optimal Accumulation,by Unstated,Rare Books,£6.79
Problems in the Theory of Optimal Accumulation,by Unstated,Rare Books,£6.79
Death Swamp And Other Adventure Stories,by E. T Portwin,Rare Books,£13.89
The Noble Savage - A Life of Paul Gauguin,by Lawrence & Elisabeth Hanson,Rare Books,£8.39
The Perfect Wife,by Doris Leslie,Rare Books,£4.59
Three Restoration Comedies,by N. Marshall,Rare Books,£5.49
The Dark Flood Rises,by Margaret Drabble,Rare Books,£10.09
King John,by W L Warren,Rare Books,£6.09
Feats on the fiord: A tale of Norway,by Harriet Martineau,Rare Books,£5.79
The four Georges & the English humourists of the eighteenth century (The pocket edition of W.M. Thackeray's works),by William Makepeace Thackeray,Rare Books,£5.79
"The Incredible Marquis, Alexander Dumas",by Herbert Gorman,Rare Books,£6.79
The Epiphytic Orchids of Malawi,by Brian Morris,Rare Books,£7.99
The Black Bog Mystery,by Lane Mitchell,Rare Books,£4.59
"The Adventures of Philip, on His Way Through the World, Vol. I",by William Makepeace Thackeray,Rare Books,£5.79
Foundations of Glasgow,by James White,Rare Books,£17.29
An Introduction To Plant Physiology,by W O James,Rare Books,£5.79
Popular Art in England,by Geoffrey S. Fletcher,Rare Books,£5.49
"The Onward Reciter - a Choice Collection of Recitations, Readings and Dialogues: Volume XVII",,Rare Books,£5.79
Rembrandt: Life & Work,by Jakob Rosenberg,Rare Books,£8.59
The Tower of London,by William Harrison Ainsworth,Rare Books,£6.09
Teresa Dels Urbervilles - Volume II,by Thomas Hardy,Rare Books,£6.19
"Alec Tomlin; or, Choose Wisely.",by Mrs. Fenton Aylmer,Rare Books,£10.29
"Punch, Vol. CXL Jan - June, and Vol. CXLI July - December, 1911",by Unstated,Rare Books,£25.89
The Life of Nelson,by Robert Southey,Rare Books,£7.59
Lavender's Tree,by Constance Savery,Rare Books,£9.39
Modern Railways Vol XXVI Nos 256 - 267 January - December 1970,by G. Freeman Allen (Ed.),Rare Books,£20.19
Insect Microbiology,by Edward A Steinhaus,Rare Books,£10.49
In Praise of Sussex,by David Arscott (Ed.),Rare Books,£6.79
Human Relations in Business,by Keith Davis,Rare Books,£8.59
6ix Kick-Ass Strategies of the Million-Dollar Entrepreneur,by Dawnna St Louis,Rare Books,£9.49
An introductory History of English Education Since 1800,"by S J Curtis, & M E A Boultwood",Rare Books,£5.59
The Irish Wise Guys; the Stories of the Most Notorious Irish-American Gangsters,by John Joe McGinley,Rare Books,£14.19
It's Who We Are,by Christine Webber,Rare Books,£4.89
Russia Since 1917,by Frederick L Schuman,Rare Books,£19.69
Bones; Checklists for General Managers,by John Bittleston,Rare Books,£31.19
Punch No. 3814 Vol. CXLVII August 12th 1914,by Various s,Rare Books,£4.79
The Bride of Lammermoor (Waverley Novels),by Sir Walter Scott,Rare Books,£10.79
You And Your Needle,by Ursula Harvey Bloom,Rare Books,£10.99
Everyday Tales of Africa,by Unstated,Rare Books,£10.39
Up Down,by A. Fowweather,Rare Books,£8.09
Especially Father,by Gladys Taber,Rare Books,£15.29
The Decameron of Giovanni Boccaccio - The Last Five Days,by Giovanni Boccaccio,Rare Books,£6.79
What to Preach,by Henry Sloane Coffin,Rare Books,£23.79
Chaos,by Shaw Desmond,Rare Books,£16.29
Flight Handbook: The Theory And Practice Of Powered Flight,by W T Gunston,Rare Books,£15.79
L'Element Germanique dans l'Oeuvre d Emile Verhaeren.,by Huberta Frets,Rare Books,£22.99
Infantry Training. Training and War 1937,by Unstated,Rare Books,£16.69
Round the Sun,by M.T.Yates,Rare Books,£9.99
Raoul Dufy,by Alfred Werner,Rare Books,£7.79
Science For The Citizen.,by Lancelot Hogben,Rare Books,£9.99
"The Guinness Book of Records, 1958",by Various,Rare Books,£13.99
Geography And A Crowding World: A Symposium On Population Pressures Upon Physical And Social Resources In Developing Lands.,by Wilbur Zelinsky,Rare Books,£9.99
A History of Friends' School Lisburn,by Neville H Newhouse,Rare Books,£20.09
Mechanics,by J.P.Den Hartog,Rare Books,£8.69
Lord Billy Bunter,by Frank Richards,Rare Books,£19.49
My Irish Cook Book,by Monica Sheridan,Rare Books,£15.59
Pierre Napoleon Bonaparte,by Eugenie de Grece,Rare Books,£16.99
Pride And Prejudice,by Jane Austen,Rare Books,£23.99
Wisden Cricketers' Almanack 1950,by Hubert Preston,Rare Books,£14.39
The Man Who Walked Through Time,by Colin Fletcher,Rare Books,£12.09
Hornblower Goes to Sea,by C. S. Forester,Rare Books,£6.39
The Battle Of Maldon And Other Old English Poems,by Bruce Mitchell (ed.),Rare Books,£9.39
Ten Years Ago Armistice & Other Memories A Pendant To The Spanish Farm Trilogy,by R.H. Mottram,Rare Books,£16.59
1001 Wonderful Things,by Walter Hutchinson (Ed.),Rare Books,£14.49
Sex & Love & Rock & Roll,by Tony Walsh,Rare Books,£17.89
Historic Costume For The Stage,by Lucy Barton,Rare Books,£20.19
Rilla of Ingleside,by L M Montgomery,Rare Books,£11.99
British History 1914 to the Present Day,by J. G. Graham,Rare Books,£25.99
On A Chinese Screen (Travellers' Library),by W. Somerset Maugham,Rare Books,£13.69
Liza of Lambeth,by W. S. Maugham,Rare Books,£12.99
The Boston Terrier,by Vincent G Perry,Rare Books,£25.99
Geography of the West Indies and Adjacent Lands,by J. O. Cutteridge,Rare Books,£11.99
The Near East,by William Yale Allan Nevins,Rare Books,£20.49
Poems,by C. S.Lewis Walter Hooper (Ed.),Rare Books,£13.49
The City Keep,by Charles Malam,Rare Books,£31.59
Gods of the Morning: A Bird’s Eye View of a Highland Year,by Sir John Lister-Kaye,Rare Books,£16.19
The Zoo In My Backyard,by Jeremy Lingard,Rare Books,£33.19
Treasure for the Taking,by Anne Thaxter Eaton,Rare Books,£12.09
The Valuation And Development Of Petrol Filling Stations,by J. R. E. Sedgwick,Rare Books,£11.39
Index of Volumes XXX to LXVI (1921-1965) of Entries in the Shetland Pony Stud Book Society's Stud Book,by Maurice Cox,Rare Books,£11.39
Scottish heraldry made easy,by G. Harvey Johnston,Rare Books,£28.99
The Fowl Twins. Deny All Charges,by Eoin Colfer,Rare Books,£18.79
Haunted Hangars,by George E. Rochester,Rare Books,£13.19
How To Understand Music,by Oscar Thompson,Rare Books,£13.49
The Cuckoo Clock,by Mrs. Molesworth,Rare Books,£16.19
A Pattern of Islands,by Arthur Grimble,Rare Books,£6.69
Doctor's Wives,by Frank G. Slaughter,Rare Books,£18.39
The Case-Book Of Sherlock Holmes,by Arthur Conan Doyle,Rare Books,£21.99
Dance on the Volcano,by Marie Chauvet,Rare Books,£16.99
E.J.Sullivan,by James Thorpe,Rare Books,£11.39
Counties Of Contention: Origins & Implications Of The Partition Of Ireland,by Benedict Kiely,Rare Books,£11.99
Billy Bunter's Postal Order,by Frank Richards,Rare Books,£18.69
Entrepreneur Extraordinary The Biography of Thomas Bata,by Anthony Cekota,Rare Books,£30.99
Forbidden Journey From Peking To Kashmir,by Ella K. Maillart,Rare Books,£20.99
A Grammar of English Words,by Harold E. Palmer,Rare Books,£30.99
"Marmalade and Machine Guns: 16 Countries, Three Continents, 12 Years and One Suitcase: One Woman's Quest to Help Disaster-stricken Communities Back on Their Feet",by Linda Cruse,Rare Books,£32.29
The Savoy Operas Volumes I And II,by W. S.Gilbert And Arthur Sullivan,Rare Books,£14.29
The Living Sea,by Jacques-Yves Cousteau James Dugan,Rare Books,£19.29
The Elizabeth Craig's Complete Family Cookery,by Elizabeth Craig,Rare Books,£20.99
Bilder aus Franken,by Gertrud Gerardi,Rare Books,£20.99
Flowers of the Countryside,by Marjorie Blamey,Rare Books,£25.69
Inspiring Messages For Daily Living,by Norman Vincent Peale,Rare Books,£20.99
Pere Lamy,by Comte Paul Biver,Rare Books,£18.99
English Literature 1815-1832,by Ian Jack,Rare Books,£12.99
How to Paint in Water-Colours,by Paul Wyeth,Rare Books,£13.39
Our Mutual Friend,by Charles Dickens,Rare Books,£25.99
Switzerland (Ancient Peoples and Places),by Marc Sauter,Rare Books,£36.49
Dogs: Their History and Development: Volume I,by Edward C. Ash,Rare Books,£31.99
Grimm's Fairy Tales,by Amabel Williams-Ellis,Rare Books,£16.99
The Course of Time,by Robert Pollok,Rare Books,£56.99
The Greek Tragic Poets,by D. W. Lucas,Rare Books,£19.49
The Active German Course Second Year,by A.W.Pegrum,Rare Books,£15.99
"Mrs. Alexander: A Life of the Hymn-Writer, 1818-95",by Valerie Wallace,Rare Books,£20.99
Alpines For Trouble-Free Gardening,by Alan Bloom,Rare Books,£19.39
The Spy Who Came in From the Cold,by John le Carre,Rare Books,£14.99
The three pirates meet,by Sheila K. McCullagh,Rare Books,£15.39
Trade-routes and Commerce of the Roman Empire,by M.P.Charlesworth,Rare Books,£11.49
Ghosts of Golconda,by S. Goodale Price,Rare Books,£19.99
Lord Jim,by Joseph Conrad,Rare Books,£14.69
"The Active German Course, First Year",by A.W.Pegrum,Rare Books,£16.99
Bitter Lemons,by Lawrence Durrell,Rare Books,£9.49
A Book of Golden Deeds,by Charlotte M Yonge,Rare Books,£16.99
